psmisc,psmisc-23.6/src/killall.c,1056,branch_val,"[0,64]","[0,65]"
psmisc,psmisc-23.6/src/killall.c,1061,branch_val,"[0,64]","[0,65]"
psmisc,psmisc-23.6/src/killall.c,157,branch_num,2,4
psmisc,psmisc-23.6/src/killall.c,179,branch_num,8,2
psmisc,psmisc-23.6/src/killall.c,935,branch_val,"[0,67]","[1,67]"
psmisc,psmisc-23.6/src/killall.c,943,branch_val,"[64,75]","[65,75]"
psmisc,psmisc-23.6/src/killall.c,944,branch_num,18,2
psmisc,psmisc-23.6/src/pslog.c,113,branch_val,"[0,1]","[0,2]"
psmisc,psmisc-23.6/src/pslog.c,122,branch_val,"[0,1]","[1,1]"
psmisc,psmisc-23.6/src/pslog.c,129,branch_val,"[0,0]","[0,1]"
psmisc,psmisc-23.6/src/pslog.c,137,branch_val,"[0,1]","[1,1]"
psmisc,psmisc-23.6/src/pslog.c,146,branch_val,"[0,0]","[0,1]"
psmisc,psmisc-23.6/src/pslog.c,163,branch_val,"[0,0]","[0,1]"
psmisc,psmisc-23.6/src/pslog.c,92,branch_val,"[0,2]","[0,3]"
psmisc,psmisc-23.6/src/pslog.c,96,branch_val,"[0,1,1,1]","[0,1,1,2]"
